chunk,ticks,wall_s,reward_mean,loss_mean,grad_norm_mean,grad_norm_max,update_norm,episodes,t0_success,available_cells,allocated_gib,peak_allocated_gib,finite
118,92798976,157.132,0.00976305,0.95805,23.7131,209.211,1.1485,15438,0,27,8.66226,10.2908,1
119,93585408,158.457,0.0109512,1.11739,21.1404,223.204,1.11481,15597,0,29,8.66226,10.2908,1
120,94371840,159.778,0.0107324,1.29675,25.2664,234.883,1.24301,15732,0,29,8.66226,10.2908,1
121,95158272,161.114,0.0103645,1.42973,28.0076,244.111,1.29193,15866,0,29,8.66226,10.2908,1
122,95944704,162.438,0.0115715,1.58533,19.4421,246.283,1.4062,15996,0,29,8.66226,10.2908,1
123,96731136,163.765,0.0115457,1.71196,20.1784,247.824,1.33969,16149,0,30,8.66226,10.2908,1
124,97517568,165.086,0.0120359,1.86099,20.4537,249.98,1.07969,16283,0,30,8.66226,10.2908,1
125,98304000,166.403,0.0126393,1.99726,21.7268,250.09,1.36298,16404,0,30,8.66226,10.2908,1
126,99090432,167.728,0.013056,2.1371,22.2867,250.491,1.45276,16541,0,31,8.66226,10.2908,1
127,99876864,169.051,0.0128604,2.24362,20.0334,251.005,1.47866,16677,0,31,8.66226,10.2908,1
128,100663296,170.368,0.0136961,2.41749,22.531,250.816,1.55177,16804,0,32,8.66226,10.2908,1
129,101449728,171.692,0.0128907,2.52564,21.4008,246.168,1.29529,16935,0,32,8.66226,10.2908,1
130,102236160,173.012,0.0139493,2.66517,21.7557,241.726,1.3349,17078,0,32,8.66226,10.2908,1
131,103022592,174.336,0.0137089,2.76869,20.9502,235.076,1.47134,17230,0,32,8.66226,10.2908,1
132,103809024,175.657,0.014719,2.89837,19.6387,227.249,1.62746,17379,0,32,8.66226,10.2908,1
133,104595456,176.974,0.0140974,2.9856,15.9246,218.156,1.7339,17532,0,32,8.66226,10.2908,1
134,105381888,178.284,0.0139326,3.03903,15.764,208.429,1.57102,17664,0,32,8.66226,10.2908,1
135,106168320,179.603,0.0139793,3.12866,14.4889,198.081,1.63316,17789,0,32,8.66226,10.2908,1
136,106954752,180.918,0.0143279,3.15087,14.0592,194.089,1.49756,17926,0,32,8.66226,10.2908,1
137,107741184,182.232,0.0142788,3.15141,14.0303,188.468,1.55304,18055,0,32,8.66226,10.2908,1
138,108527616,183.574,0.0137847,3.16174,13.1811,183.623,1.48322,18189,0,32,8.66226,10.2908,1
139,109314048,184.885,0.0144834,3.14532,12.6717,175.633,1.71358,18310,0,32,8.66226,10.2908,1
140,110100480,186.198,0.0139143,3.06338,12.479,171.084,1.57475,18454,0,32,8.66226,10.2908,1
