chunk,ticks,wall_s,reward_mean,loss_mean,grad_norm_mean,grad_norm_max,update_norm,episodes,t0_success,available_cells,allocated_gib,peak_allocated_gib,finite
121,95158272,161.857,0.0226337,0.157189,13.5156,24.0264,0.492807,15998,0,33,8.66163,10.2906,1
122,95944704,163.193,0.0231627,0.15156,13.4833,22.6666,0.454585,16126,0,33,8.66163,10.2906,1
123,96731136,164.554,0.0231002,0.123195,8.73919,25.1774,0.754358,16272,0,33,8.66163,10.2906,1
124,97517568,165.88,0.0223737,0.0995845,3.82256,8.62047,1.13982,16397,0,33,8.66163,10.2906,1
125,98304000,167.208,0.0240587,0.137158,8.61582,15.1853,0.65866,16523,0,33,8.66163,10.2906,1
126,99090432,168.533,0.0244738,0.133738,9.74954,25.5517,0.624592,16661,0,33,8.66163,10.2906,1
127,99876864,169.866,0.0249095,0.0973279,5.58842,15.3516,0.923554,16794,0,33,8.66163,10.2906,1
128,100663296,171.204,0.0247416,0.119401,5.61704,16.2556,1.03705,16920,0,33,8.66163,10.2906,1
129,101449728,172.531,0.0235093,0.102337,4.94644,9.05914,0.776657,17039,0,33,8.66163,10.2906,1
130,102236160,173.859,0.0252361,0.0952201,3.5557,9.10273,1.33574,17178,0,33,8.66163,10.2906,1
131,103022592,175.181,0.0257385,0.115775,7.11727,15.0865,0.885213,17318,0,33,8.66163,10.2906,1
132,103809024,176.51,0.0254875,0.11648,4.02259,9.41281,1.09838,17458,0,33,8.66163,10.2906,1
133,104595456,177.833,0.0252406,0.11333,7.05737,18.2628,0.802766,17603,0,33,8.66163,10.2906,1
134,105381888,179.158,0.0253647,0.12525,9.26181,19.3271,0.744383,17740,0,33,8.66163,10.2906,1
135,106168320,180.502,0.0249256,0.126695,9.46384,19.7411,0.795359,17871,0,33,8.66163,10.2906,1
136,106954752,181.831,0.0248751,0.116119,7.98811,19.8064,0.79623,18005,0,33,8.66163,10.2906,1
137,107741184,183.152,0.0245088,0.119705,9.37846,18.5982,0.742561,18143,0,33,8.66163,10.2906,1
138,108527616,184.475,0.0251319,0.120205,9.41656,20.5708,0.742486,18270,0,33,8.66163,10.2906,1
139,109314048,185.8,0.0235,0.146961,12.9577,29.1582,0.554581,18392,0,33,8.66163,10.2906,1
140,110100480,187.124,0.0232357,0.106739,4.45638,10.3498,1.16148,18534,0,33,8.66163,10.2906,1
141,110886912,188.451,0.023473,0.112641,8.72213,18.2515,0.815091,18643,0,33,8.66163,10.2906,1
142,111673344,189.774,0.0226751,0.122319,8.70536,24.3002,0.81445,18770,0,33,8.66163,10.2906,1
143,112459776,191.092,0.0226786,0.110972,10.7903,19.6469,0.573,18907,0,33,8.66163,10.2906,1
144,113246208,192.41,0.0226116,0.116211,7.13011,19.0056,1.13902,19046,0,33,8.66163,10.2906,1
145,114032640,193.734,0.0218793,0.122253,11.5604,32.1722,0.697461,19160,0,33,8.66163,10.2906,1
146,114819072,195.056,0.0231568,0.119585,8.58206,19.2941,0.839297,19310,0,33,8.66163,10.2906,1
147,115605504,196.384,0.023015,0.124762,7.4093,22.4521,0.993183,19430,0,33,8.66163,10.2906,1
