chunk,ticks,wall_s,reward_mean,loss_mean,grad_norm_mean,grad_norm_max,update_norm,episodes,t0_success,available_cells,allocated_gib,peak_allocated_gib,finite
241,189530112,319.005,0.0242622,-0.00473664,2.56454,8.02925,0.862065,31763,0,33,8.66226,10.2908,1
242,190316544,320.314,0.0257263,0.0213033,2.38761,5.27927,0.879106,31907,0,33,8.66226,10.2908,1
243,191102976,321.619,0.029469,0.0661938,4.37436,8.21452,0.642099,32023,0,33,8.66226,10.2908,1
244,191889408,322.933,0.0311016,0.093806,2.2566,5.66565,1.05051,32137,0,33,8.66226,10.2908,1
245,192675840,324.251,0.0352751,0.158935,2.0393,8.71814,1.40835,32255,0,33,8.66226,10.2908,1
246,193462272,325.574,0.0406094,0.213707,2.64945,6.60984,1.06407,32373,0,33,8.66226,10.2908,1
247,194248704,326.907,0.039231,0.207183,2.40855,5.58072,1.18131,32500,0,33,8.66226,10.2908,1
248,195035136,328.243,0.032821,0.16521,1.54148,2.76734,1.65532,32629,0,33,8.66226,10.2908,1
249,195821568,329.582,0.0236792,0.129827,2.01,3.61452,1.41623,32749,0,33,8.66226,10.2908,1
250,196608000,330.914,0.0186821,0.0839883,1.70796,3.19826,1.28573,32867,0,33,8.66226,10.2908,1
251,197394432,332.251,0.0150015,0.0585105,1.48325,2.77067,1.44369,32978,0,33,8.66226,10.2908,1
252,198180864,333.591,0.0135189,0.0499812,1.83399,4.05774,1.12127,33083,0,33,8.66226,10.2908,1
253,198967296,334.937,0.0136208,0.0368712,1.40329,2.66521,1.39501,33214,0,33,8.66226,10.2908,1
254,199753728,336.289,0.0129287,0.0332856,1.30964,2.22352,1.34167,33329,0,33,8.66226,10.2908,1
255,200540160,337.627,0.0139762,0.0336972,1.43585,2.54263,1.26977,33455,0,33,8.66226,10.2908,1
256,201326592,338.974,0.0155285,0.0382697,1.46408,2.43571,1.17741,33590,0,33,8.66226,10.2908,1
257,202113024,340.317,0.015004,0.026667,1.40163,2.33806,1.16959,33725,0,33,8.66226,10.2908,1
258,202899456,341.656,0.016517,0.0489304,1.79395,3.49682,0.996251,33854,0,33,8.66226,10.2908,1
259,203685888,342.997,0.0168378,0.0213864,1.25273,2.38624,1.25914,34006,0,33,8.66226,10.2908,1
260,204472320,344.338,0.0181322,0.0347593,1.22409,2.06446,1.3041,34185,0,33,8.66226,10.2908,1
261,205258752,345.682,0.0178598,0.0326841,1.53023,2.62897,1.10589,34318,0,33,8.66226,10.2908,1
262,206045184,347.026,0.0174935,0.0225174,1.42351,2.24457,1.02696,34458,0,33,8.66226,10.2908,1
263,206831616,348.372,0.01944,0.0320302,1.46658,2.4321,1.1012,34600,0,33,8.66226,10.2908,1
264,207618048,349.716,0.0194043,0.023054,1.25718,1.89543,1.15353,34767,0,33,8.66226,10.2908,1
265,208404480,351.06,0.0195487,0.028305,1.33617,2.33423,1.11787,34907,0,33,8.66226,10.2908,1
266,209190912,352.395,0.0204145,0.0282408,1.58883,3.94258,1.06203,35035,0,33,8.66226,10.2908,1
267,209977344,353.721,0.0192426,0.00643952,1.27925,2.35759,1.10462,35190,0,33,8.66226,10.2908,1
268,210763776,355.057,0.0191098,0.00245984,1.44958,2.46371,1.02839,35316,0,33,8.66226,10.2908,1
269,211550208,356.39,0.0194528,0.00153393,1.39145,2.4449,1.03755,35463,0,33,8.66226,10.2908,1
270,212336640,357.73,0.0195931,0.0171488,1.13548,1.79556,1.24686,35602,0,33,8.66226,10.2908,1
271,213123072,359.059,0.0208535,0.00669135,1.25727,2.11847,1.09634,35774,0,33,8.66226,10.2908,1
272,213909504,360.405,0.0218869,0.0324415,1.19631,2.03369,1.18125,35902,0,33,8.66226,10.2908,1
273,214695936,361.738,0.0217215,0.0225663,1.40205,2.27433,0.999089,36057,0,33,8.66226,10.2908,1
274,215482368,363.078,0.0212991,0.0133229,1.35138,2.57003,1.18529,36193,0,33,8.66226,10.2908,1
275,216268800,364.415,0.0229777,0.0241738,1.18212,2.62008,1.21189,36335,0,33,8.66226,10.2908,1
276,217055232,365.746,0.0213868,0.0182274,1.56226,2.79805,0.935409,36468,0,33,8.66226,10.2908,1
277,217841664,367.08,0.020501,0.0125222,1.37576,2.60945,1.10306,36596,0,33,8.66226,10.2908,1
278,218628096,368.416,0.0223234,0.00752957,1.16331,2.30584,1.18571,36734,0,33,8.66226,10.2908,1
279,219414528,369.751,0.0223343,0.0224551,1.3069,2.38162,1.05578,36848,0,33,8.66226,10.2908,1
280,220200960,371.103,0.0227735,0.0177565,1.42887,2.5178,1.00384,36984,0,33,8.66226,10.2908,1
281,220987392,372.452,0.0233002,0.0176169,1.27305,2.15547,1.10685,37099,0,33,8.66226,10.2908,1
282,221773824,373.781,0.0231441,0.0190007,1.36612,2.09412,0.927101,37209,0,33,8.66226,10.2908,1
283,222560256,375.119,0.0225617,0.0146344,1.22532,1.81645,1.07924,37328,0,33,8.66226,10.2908,1
284,223346688,376.459,0.0242853,0.0148257,1.17314,2.65649,1.09663,37465,0,33,8.66226,10.2908,1
285,224133120,377.798,0.0242599,0.0144742,1.33654,2.59132,1.01765,37583,0,33,8.66226,10.2908,1
286,224919552,379.139,0.0251722,0.0204328,1.19818,2.04618,1.06378,37695,0,33,8.66226,10.2908,1
287,225705984,380.474,0.0259696,0.0206417,1.2908,2.38529,1.04445,37830,0,33,8.66226,10.2908,1
288,226492416,381.824,0.0257309,0.0201456,1.75903,3.36261,0.85424,37953,0,33,8.66226,10.2908,1
289,227278848,383.171,0.0264186,0.00805255,1.34005,2.97735,0.998306,38101,0,33,8.66226,10.2908,1
290,228065280,384.526,0.0263499,0.0126728,1.19489,1.99751,1.09582,38207,0,33,8.66226,10.2908,1
291,228851712,385.869,0.0265846,0.0221204,1.14935,1.78257,1.12808,38324,0,33,8.66226,10.2908,1
292,229638144,387.209,0.0280181,0.0249258,1.41523,2.38829,1.0165,38445,0,33,8.66226,10.2908,1
293,230424576,388.557,0.0263619,0.000841821,1.11396,1.71451,1.15487,38563,0,33,8.66226,10.2908,1
294,231211008,389.91,0.0279276,0.0229261,1.18672,1.83011,1.13628,38696,0,33,8.66226,10.2908,1
295,231997440,391.262,0.0279906,0.0136171,1.26108,2.11425,1.03486,38818,0,33,8.66226,10.2908,1
296,232783872,392.604,0.0284135,0.00681815,1.26521,2.03843,1.07767,38935,0,33,8.66226,10.2908,1
297,233570304,393.949,0.0276476,0.000141599,1.37218,2.50873,0.990466,39054,0,33,8.66226,10.2908,1
298,234356736,395.29,0.0280078,0.00377275,1.08144,2.20561,1.19445,39161,0,33,8.66226,10.2908,1
299,235143168,396.643,0.0282417,0.00773844,1.35273,3.03227,0.993475,39266,0,33,8.66226,10.2908,1
300,235929600,397.992,0.0293808,-0.00173162,1.12029,1.86528,1.09446,39402,0,33,8.66226,10.2908,1
