chunk,ticks,wall_s,reward_mean,loss_mean,grad_norm_mean,grad_norm_max,update_norm,episodes,t0_success,available_cells,allocated_gib,peak_allocated_gib,finite
225,176947200,298.087,0.0247602,0.290087,5.08751,11.7326,1.05535,29611,0,34,8.65394,10.2901,1
226,177733632,299.397,0.0249329,0.302735,7.59838,21.6968,0.9504,29763,0,34,8.65396,10.2901,1
227,178520064,300.707,0.0239466,0.233918,5.92114,11.5539,0.926646,29887,0,34,8.65394,10.2901,1
228,179306496,302.02,0.0247682,0.312018,5.79169,10.0019,1.00726,30020,0,35,8.65395,10.2901,1
229,180092928,303.33,0.0251635,0.320336,12.6815,34.1445,0.73016,30148,0,35,8.65395,10.2901,1
230,180879360,304.643,0.0243488,0.316159,9.22471,18.7943,0.798158,30277,0,35,8.65395,10.2901,1
231,181665792,305.959,0.0246969,0.299554,10.0151,31.4733,0.95392,30426,0,35,8.65396,10.2901,1
232,182452224,307.272,0.0250257,0.348484,11.9215,33.9963,1.02693,30545,0,35,8.65394,10.2901,1
233,183238656,308.581,0.0249118,0.285951,11.8777,31.2809,0.54266,30676,0,35,8.65395,10.2901,1
234,184025088,309.891,0.0240608,0.270766,11.0538,31.9088,0.798014,30801,0,35,8.65395,10.2901,1
235,184811520,311.203,0.023987,0.233794,6.71053,19.3791,0.918641,30915,0,35,8.65394,10.2901,1
236,185597952,312.506,0.0248098,0.256221,7.65848,19.1848,0.872622,31049,0,35,8.65395,10.2901,1
237,186384384,313.817,0.0246369,0.215581,10.3815,32.0584,0.851629,31189,0,35,8.65395,10.2901,1
238,187170816,315.127,0.0244834,0.281063,11.8778,31.6616,0.706748,31316,0,35,8.65395,10.2901,1
239,187957248,316.44,0.0245916,0.255377,4.32882,10.2345,1.21497,31432,0,35,8.65394,10.2901,1
240,188743680,317.747,0.0255989,0.268696,5.84298,11.5786,0.953389,31580,0,35,8.65396,10.2901,1
241,189530112,319.055,0.0254215,0.255643,11.9787,31.6578,0.699602,31710,0,35,8.65395,10.2901,1
242,190316544,320.364,0.026664,0.294891,11.8937,35.3974,0.811558,31871,0,35,8.65396,10.2901,1
